transaction_id,customer_id,amount,customer_avg_amount,amount_ratio,velocity_10m,location_distance_km,hour,merchant_risk_index,is_new_device,is_fraud
tx-gen-000322,cust-0047,5.0,136.82,0.04,0,0.0,2,0.4,0,0
tx-gen-000323,cust-0026,121.95,48.78,2.5,0,0.0,7,0.1,1,0
tx-gen-000324,cust-0006,69.74,38.58,1.81,0,0.0,6,0.1,0,0
tx-gen-000325,cust-0035,58.67,49.28,1.19,0,0.0,3,0.1,0,0
tx-gen-000326,cust-0038,69.65,132.45,0.53,0,0.0,14,0.4,0,0
tx-gen-000327,cust-0007,16.94,89.03,0.19,0,0.0,23,0.1,0,0
tx-gen-000328,cust-0036,12.96,76.21,0.17,0,0.0,9,0.1,0,0
tx-gen-000329,cust-0031,73.5,255.21,0.29,0,0.0,3,0.1,0,0
tx-gen-000330,cust-0050,144.67,181.57,0.8,0,0.0,6,0.1,0,0
tx-gen-000331,cust-0003,84.86,67.68,1.25,1,0.0,22,0.1,0,0
tx-gen-000332,cust-0003,73.05,67.68,1.08,0,0.0,3,0.1,0,0
tx-gen-000333,cust-0019,63.39,193.01,0.33,0,0.0,20,0.1,0,0
tx-gen-000334,cust-0022,128.2,51.28,2.5,0,0.0,8,0.4,0,0
tx-gen-000335,cust-0009,112.06,83.69,1.34,0,0.0,14,0.1,0,0
tx-gen-000336,cust-0011,72.35,89.52,0.81,0,0.0,0,0.1,0,0
tx-gen-000337,cust-0022,48.51,51.28,0.95,0,0.0,16,0.1,0,0
tx-gen-000338,cust-0026,26.54,48.78,0.54,0,0.0,21,0.1,0,0
tx-gen-000339,cust-0012,29.92,105.11,0.28,1,0.0,11,0.1,0,0
tx-gen-000340,cust-0025,81.79,185.89,0.44,0,0.0,7,0.1,0,0
tx-gen-000341,cust-0001,85.18,60.06,1.42,0,0.0,17,0.1,0,0
tx-gen-000342,cust-0020,5.0,227.03,0.02,0,0.0,17,0.1,0,0
tx-gen-000343,cust-0019,23.81,193.01,0.12,2,0.0,2,0.1,0,0
tx-gen-000344,cust-0030,5.0,105.05,0.05,0,0.0,3,0.1,0,0
tx-gen-000345,cust-0031,10.61,255.21,0.04,0,0.0,21,0.1,0,0
tx-gen-000346,cust-0006,74.62,38.58,1.93,0,0.0,1,0.1,0,0
tx-gen-000347,cust-0004,258.71,212.71,1.22,0,0.0,0,0.1,0,0
tx-gen-000348,cust-0021,40.95,63.7,0.64,0,0.0,5,0.1,0,0
tx-gen-000349,cust-0032,13.38,129.95,0.1,1,0.0,10,0.1,0,0
tx-gen-000350,cust-0033,142.71,210.95,0.68,0,0.0,7,0.1,0,0
tx-gen-000351,cust-0020,145.63,227.03,0.64,1,0.0,0,0.1,0,0
tx-gen-000352,cust-0038,25.19,132.45,0.19,0,0.0,13,0.1,0,0
tx-gen-000353,cust-0004,121.01,212.71,0.57,0,0.0,6,0.1,0,0
tx-gen-000354,cust-0050,92.3,181.57,0.51,0,0.0,9,0.1,0,0
tx-gen-000355,cust-0029,252.53,263.95,0.96,0,0.0,8,0.1,1,0
tx-gen-000356,cust-0035,49.68,49.28,1.01,0,0.0,15,0.1,0,0
tx-gen-000357,cust-0034,13.12,282.9,0.05,0,0.0,6,0.1,1,0
tx-gen-000358,cust-0030,49.31,105.05,0.47,0,0.0,13,0.1,0,0
tx-gen-000359,cust-0016,283.58,288.45,0.98,0,0.0,2,0.1,0,0
tx-gen-000360,cust-0049,47.35,67.7,0.7,0,0.0,3,0.4,0,0
tx-gen-000361,cust-0002,202.41,104.26,1.94,0,0.0,2,0.1,0,0
tx-gen-000362,cust-0044,297.28,276.55,1.07,0,0.0,10,0.1,0,0
tx-gen-000363,cust-0015,18.68,105.03,0.18,0,0.0,3,0.1,0,0
tx-gen-000364,cust-0047,10.01,136.82,0.07,0,0.0,13,0.4,0,0
tx-gen-000365,cust-0016,296.64,288.45,1.03,0,0.0,0,0.4,0,0
tx-gen-000366,cust-0004,5.72,212.71,0.03,0,0.0,20,0.1,0,0
tx-gen-000367,cust-0032,114.53,129.95,0.88,0,0.0,8,0.1,0,0
tx-gen-000368,cust-0027,228.825,91.53,2.5,0,0.0,7,0.1,0,0
tx-gen-000369,cust-0016,247.14,288.45,0.86,1,0.0,8,0.1,1,0
tx-gen-000370,cust-0036,37.44,76.21,0.49,0,0.0,21,0.4,0,0
tx-gen-000371,cust-0017,59.38,57.6,1.03,1,0.0,20,0.1,0,0
tx-gen-000372,cust-0006,23.65,38.58,0.61,0,0.0,8,0.1,0,0
tx-gen-000373,cust-0039,170.23,215.8,0.79,1,0.0,14,0.1,0,0
tx-gen-000374,cust-0043,255.72500000000002,102.29,2.5,1,0.0,15,0.1,0,0
tx-gen-000375,cust-0001,29.3,60.06,0.49,0,0.0,7,0.1,0,0
tx-gen-000376,cust-0016,721.125,288.45,2.5,1,0.0,14,0.1,0,0
tx-gen-000377,cust-0050,428.07,181.57,2.36,0,0.0,10,0.4,0,0
tx-gen-000378,cust-0024,58.63,269.07,0.22,0,0.0,6,0.1,1,0
tx-gen-000379,cust-0031,18.35,255.21,0.07,0,0.0,3,0.1,0,0
tx-gen-000380,cust-0037,10.21,96.1,0.11,0,0.0,6,0.1,1,0
tx-gen-000381,cust-0038,5.0,132.45,0.04,0,0.0,20,0.1,0,0
tx-gen-000382,cust-0037,9.53,96.1,0.1,0,0.0,10,0.4,0,0
tx-gen-000383,cust-0017,66.18,57.6,1.15,0,0.0,11,0.1,0,0
tx-gen-000384,cust-0023,18.75,253.94,0.07,0,0.0,17,0.1,0,0
tx-gen-000385,cust-0042,95.03,247.36,0.38,1,0.0,16,0.1,0,0
tx-gen-000386,cust-0043,190.62,102.29,1.86,0,0.0,13,0.1,0,0
tx-gen-000387,cust-0005,5.0,53.47,0.09,0,0.0,19,0.1,0,0
tx-gen-000388,cust-0040,361.92,214.85,1.68,0,0.0,2,0.1,0,0
tx-gen-000389,cust-0035,16.32,49.28,0.33,0,0.0,1,0.1,0,0
tx-gen-000390,cust-0019,1998.12,193.01,10.35,3,4448.0,4,0.1,1,1
tx-gen-000391,cust-0013,29.54,234.88,0.13,0,0.0,23,0.1,0,0
tx-gen-000392,cust-0024,321.04,269.07,1.19,0,0.0,18,0.4,0,0
tx-gen-000393,cust-0020,225.08,227.03,0.99,0,0.0,8,0.1,0,0
tx-gen-000394,cust-0036,160.0,76.21,2.1,0,0.0,22,0.1,0,0
tx-gen-000395,cust-0028,393.19,296.01,1.33,2,0.0,3,0.4,1,0
tx-gen-000396,cust-0034,460.28,282.9,1.63,1,0.0,21,0.1,0,0
tx-gen-000397,cust-0037,31.84,96.1,0.33,0,0.0,5,0.1,0,0
tx-gen-000398,cust-0035,9.63,49.28,0.2,1,0.0,23,0.1,0,0
tx-gen-000399,cust-0014,303.44,218.5,1.39,0,0.0,6,0.1,0,0
tx-gen-000400,cust-0037,158.01,96.1,1.64,0,0.0,10,0.4,0,0
tx-gen-000401,cust-0009,209.225,83.69,2.5,0,0.0,3,0.4,0,0
tx-gen-000402,cust-0007,47.37,89.03,0.53,0,0.0,22,0.1,0,0
tx-gen-000403,cust-0039,100.4,215.8,0.47,0,0.0,16,0.1,0,0
tx-gen-000404,cust-0029,395.39,263.95,1.5,1,0.0,9,0.4,0,0
tx-gen-000405,cust-0044,115.25,276.55,0.42,0,0.0,14,0.1,0,0
tx-gen-000406,cust-0016,721.125,288.45,2.5,0,0.0,11,0.1,0,0
tx-gen-000407,cust-0041,179.53,91.84,1.95,0,0.0,11,0.1,0,0
tx-gen-000408,cust-0020,127.22,227.03,0.56,0,0.0,13,0.1,0,0
tx-gen-000409,cust-0029,366.83,263.95,1.39,0,0.0,15,0.1,0,0
tx-gen-000410,cust-0036,107.05,76.21,1.4,1,0.0,10,0.1,0,0
tx-gen-000411,cust-0027,9.96,91.53,0.11,1,0.0,17,0.4,1,0
tx-gen-000412,cust-0037,223.76,96.1,2.33,0,0.0,15,0.1,0,0
tx-gen-000413,cust-0032,91.45,129.95,0.7,0,0.0,5,0.1,0,0
tx-gen-000414,cust-0005,93.64,53.47,1.75,0,0.0,10,0.1,0,0
tx-gen-000415,cust-0007,34.34,89.03,0.39,0,0.0,14,0.1,0,0
tx-gen-000416,cust-0022,115.83,51.28,2.26,0,0.0,4,0.4,0,0
tx-gen-000417,cust-0045,131.44,266.62,0.49,2,0.0,14,0.1,1,0
tx-gen-000418,cust-0019,5.0,193.01,0.03,2,0.0,14,0.1,0,0
tx-gen-000419,cust-0021,150.2,63.7,2.36,0,0.0,18,0.1,0,0
tx-gen-000420,cust-0038,12.68,132.45,0.1,0,0.0,9,0.4,0,0
tx-gen-000421,cust-0046,33.62,87.41,0.38,1,0.0,12,0.1,0,0
tx-gen-000422,cust-0027,228.825,91.53,2.5,0,0.0,16,0.1,0,0
tx-gen-000423,cust-0046,218.52499999999998,87.41,2.5,0,0.0,7,0.1,0,0
tx-gen-000424,cust-0038,112.85,132.45,0.85,0,0.0,2,0.1,0,0
tx-gen-000425,cust-0024,268.86,269.07,1.0,0,0.0,20,0.4,0,0
tx-gen-000426,cust-0050,108.04,181.57,0.6,0,0.0,7,0.1,0,0
tx-gen-000427,cust-0042,85.84,247.36,0.35,2,0.0,8,0.1,0,0
tx-gen-000428,cust-0001,23.93,60.06,0.4,0,0.0,4,0.4,0,0
tx-gen-000429,cust-0045,297.63,266.62,1.12,0,0.0,13,0.1,0,0
tx-gen-000430,cust-0038,184.88,132.45,1.4,2,0.0,17,0.1,0,0
tx-gen-000431,cust-0019,302.68,193.01,1.57,1,0.0,19,0.1,0,0
tx-gen-000432,cust-0023,395.85,253.94,1.56,0,0.0,10,0.1,0,0
tx-gen-000433,cust-0007,8.51,89.03,0.1,0,0.0,4,0.1,0,0
tx-gen-000434,cust-0046,59.62,87.41,0.68,0,0.0,5,0.1,0,0
tx-gen-000435,cust-0048,9.12,153.89,0.06,0,0.0,21,0.4,0,0
tx-gen-000436,cust-0030,83.77,105.05,0.8,0,0.0,20,0.1,0,0
tx-gen-000437,cust-0026,536.89,48.78,11.01,6,4019.0,21,0.8,1,1
tx-gen-000438,cust-0014,127.29,218.5,0.58,0,0.0,16,0.4,0,0
tx-gen-000439,cust-0012,229.84,105.11,2.19,0,0.0,22,0.1,0,0
tx-gen-000440,cust-0032,56.16,129.95,0.43,0,0.0,4,0.1,0,0
tx-gen-000441,cust-0038,16.49,132.45,0.12,0,0.0,0,0.1,0,0
tx-gen-000442,cust-0046,13.49,87.41,0.15,0,0.0,22,0.4,0,0
tx-gen-000443,cust-0008,276.01,192.55,1.43,0,0.0,15,0.1,0,0
tx-gen-000444,cust-0025,178.99,185.89,0.96,0,0.0,13,0.4,0,0
tx-gen-000445,cust-0041,9.79,91.84,0.11,0,0.0,17,0.1,0,0
tx-gen-000446,cust-0009,7.35,83.69,0.09,0,0.0,1,0.4,0,0
tx-gen-000447,cust-0001,72.5,60.06,1.21,2,0.0,18,0.1,0,0
tx-gen-000448,cust-0032,9.82,129.95,0.08,0,0.0,18,0.1,0,0
tx-gen-000449,cust-0011,154.44,89.52,1.73,0,0.0,19,0.1,0,0
tx-gen-000450,cust-0035,60.37,49.28,1.23,0,0.0,15,0.4,0,0
tx-gen-000451,cust-0036,6.47,76.21,0.08,0,0.0,3,0.1,0,0
tx-gen-000452,cust-0024,23.85,269.07,0.09,0,0.0,18,0.1,1,0
tx-gen-000453,cust-0007,222.575,89.03,2.5,0,0.0,11,0.1,1,0
tx-gen-000454,cust-0029,123.75,263.95,0.47,1,0.0,22,0.1,0,0
tx-gen-000455,cust-0016,133.57,288.45,0.46,1,0.0,12,0.1,0,0
tx-gen-000456,cust-0028,495.99,296.01,1.68,1,0.0,16,0.1,0,0
tx-gen-000457,cust-0037,240.25,96.1,2.5,0,0.0,14,0.4,0,0
tx-gen-000458,cust-0046,218.52499999999998,87.41,2.5,2,0.0,3,0.1,0,0
tx-gen-000459,cust-0044,387.14,276.55,1.4,1,0.0,8,0.1,1,0
tx-gen-000460,cust-0042,116.76,247.36,0.47,0,0.0,1,0.1,0,0
tx-gen-000461,cust-0016,25.15,288.45,0.09,0,0.0,17,0.1,0,0
tx-gen-000462,cust-0041,137.87,91.84,1.5,0,0.0,3,0.1,0,0
tx-gen-000463,cust-0006,31.53,38.58,0.82,0,0.0,7,0.1,0,0
tx-gen-000464,cust-0038,1286.48,132.45,9.71,3,7016.0,11,0.8,1,1
tx-gen-000465,cust-0014,120.62,218.5,0.55,0,0.0,6,0.1,0,0
tx-gen-000466,cust-0022,121.44,51.28,2.37,1,0.0,21,0.4,0,0
tx-gen-000467,cust-0044,32.6,276.55,0.12,0,0.0,4,0.1,0,0
tx-gen-000468,cust-0002,70.74,104.26,0.68,0,0.0,9,0.1,1,0
tx-gen-000469,cust-0028,5.0,296.01,0.02,0,0.0,0,0.1,1,0
tx-gen-000470,cust-0018,35.48,56.11,0.63,0,0.0,19,0.1,0,0
tx-gen-000471,cust-0042,14.33,247.36,0.06,0,0.0,1,0.1,0,0
tx-gen-000472,cust-0028,37.44,296.01,0.13,0,0.0,15,0.1,0,0
tx-gen-000473,cust-0038,16.56,132.45,0.13,0,0.0,12,0.1,0,0
tx-gen-000474,cust-0008,201.71,192.55,1.05,0,0.0,10,0.1,0,0
tx-gen-000475,cust-0006,52.88,38.58,1.37,0,0.0,7,0.1,0,0
tx-gen-000476,cust-0009,73.28,83.69,0.88,0,0.0,2,0.1,0,0
tx-gen-000477,cust-0040,537.125,214.85,2.5,0,0.0,1,0.1,0,0
tx-gen-000478,cust-0010,103.05,219.36,0.47,1,0.0,1,0.1,0,0
tx-gen-000479,cust-0007,29.96,89.03,0.34,0,0.0,5,0.4,0,0
tx-gen-000480,cust-0028,600.75,296.01,2.03,0,0.0,17,0.1,0,0
tx-gen-000481,cust-0036,19.29,76.21,0.25,0,0.0,7,0.1,0,0
tx-gen-000482,cust-0043,255.72500000000002,102.29,2.5,0,0.0,16,0.4,0,0
tx-gen-000483,cust-0026,5.0,48.78,0.1,0,0.0,23,0.1,0,0
tx-gen-000484,cust-0032,324.875,129.95,2.5,1,0.0,11,0.4,0,0
tx-gen-000485,cust-0024,11.87,269.07,0.04,1,0.0,0,0.1,0,0
tx-gen-000486,cust-0024,596.72,269.07,2.22,2,0.0,17,0.1,0,0
tx-gen-000487,cust-0002,78.21,104.26,0.75,0,0.0,6,0.1,1,0
tx-gen-000488,cust-0026,121.95,48.78,2.5,0,0.0,5,0.4,0,0
tx-gen-000489,cust-0026,5.0,48.78,0.1,0,0.0,20,0.4,0,0
tx-gen-000490,cust-0020,183.24,227.03,0.81,0,0.0,11,0.1,0,0
tx-gen-000491,cust-0041,229.60000000000002,91.84,2.5,0,0.0,3,0.1,0,0
tx-gen-000492,cust-0016,213.58,288.45,0.74,0,0.0,20,0.1,0,0
tx-gen-000493,cust-0004,211.14,212.71,0.99,0,0.0,21,0.1,0,0
tx-gen-000494,cust-0045,3092.96,266.62,11.6,8,6592.0,4,0.8,1,1
tx-gen-000495,cust-0009,99.58,83.69,1.19,0,0.0,11,0.1,0,0
tx-gen-000496,cust-0028,179.42,296.01,0.61,0,0.0,19,0.1,0,0
tx-gen-000497,cust-0005,52.81,53.47,0.99,0,0.0,11,0.1,0,0
tx-gen-000498,cust-0011,78.58,89.52,0.88,1,0.0,5,0.1,0,0
tx-gen-000499,cust-0008,445.61,192.55,2.31,0,0.0,7,0.1,0,0
tx-gen-000500,cust-0016,13.42,288.45,0.05,1,0.0,3,0.1,0,0
tx-gen-000501,cust-0003,22.32,67.68,0.33,0,0.0,16,0.1,0,0
tx-gen-000502,cust-0047,342.04999999999995,136.82,2.5,0,0.0,2,0.4,0,0
tx-gen-000503,cust-0004,470.02,212.71,2.21,2,0.0,22,0.1,0,0
tx-gen-000504,cust-0030,63.89,105.05,0.61,0,0.0,6,0.1,0,0
tx-gen-000505,cust-0024,260.44,269.07,0.97,0,0.0,7,0.1,0,0
tx-gen-000506,cust-0024,87.41,269.07,0.32,0,0.0,21,0.1,0,0
tx-gen-000507,cust-0016,60.11,288.45,0.21,0,0.0,7,0.1,0,0
tx-gen-000508,cust-0045,166.12,266.62,0.62,0,0.0,11,0.1,0,0
tx-gen-000509,cust-0048,67.09,153.89,0.44,0,0.0,11,0.1,0,0
tx-gen-000510,cust-0032,113.87,129.95,0.88,0,0.0,23,0.1,1,0
tx-gen-000511,cust-0034,22.89,282.9,0.08,2,0.0,21,0.1,0,0
tx-gen-000512,cust-0007,222.575,89.03,2.5,0,0.0,0,0.1,0,0
tx-gen-000513,cust-0028,740.025,296.01,2.5,0,0.0,21,0.1,0,0
tx-gen-000514,cust-0026,58.43,48.78,1.2,0,0.0,16,0.1,0,0
tx-gen-000515,cust-0013,180.41,234.88,0.77,0,0.0,5,0.1,0,0
tx-gen-000516,cust-0030,38.91,105.05,0.37,0,0.0,23,0.4,0,0
tx-gen-000517,cust-0029,443.68,263.95,1.68,0,0.0,2,0.1,0,0
tx-gen-000518,cust-0020,262.07,227.03,1.15,0,0.0,21,0.1,0,0
tx-gen-000519,cust-0010,38.93,219.36,0.18,0,0.0,14,0.1,0,0
tx-gen-000520,cust-0020,549.03,227.03,2.42,2,0.0,19,0.1,0,0
tx-gen-000521,cust-0036,131.77,76.21,1.73,0,0.0,17,0.1,0,0
tx-gen-000522,cust-0009,209.225,83.69,2.5,0,0.0,14,0.1,0,0
tx-gen-000523,cust-0024,348.07,269.07,1.29,0,0.0,16,0.1,0,0
tx-gen-000524,cust-0005,277.02,53.47,5.18,4,5932.0,20,0.8,1,1
tx-gen-000525,cust-0008,183.0,192.55,0.95,0,0.0,23,0.1,0,0
tx-gen-000526,cust-0047,74.12,136.82,0.54,0,0.0,16,0.1,0,0
tx-gen-000527,cust-0014,546.25,218.5,2.5,0,0.0,0,0.1,0,0
tx-gen-000528,cust-0040,431.93,214.85,2.01,0,0.0,8,0.1,0,0
tx-gen-000529,cust-0031,11.81,255.21,0.05,0,0.0,11,0.1,0,0
tx-gen-000530,cust-0034,7.56,282.9,0.03,2,0.0,11,0.1,0,0
tx-gen-000531,cust-0023,119.95,253.94,0.47,1,0.0,2,0.1,0,0
tx-gen-000532,cust-0025,309.26,185.89,1.66,0,0.0,8,0.1,0,0
tx-gen-000533,cust-0050,453.92499999999995,181.57,2.5,0,0.0,22,0.4,0,0
tx-gen-000534,cust-0015,17.12,105.03,0.16,0,0.0,2,0.1,0,0
tx-gen-000535,cust-0048,138.77,153.89,0.9,1,0.0,23,0.4,0,0
tx-gen-000536,cust-0023,121.76,253.94,0.48,0,0.0,19,0.1,0,0
tx-gen-000537,cust-0048,384.72499999999997,153.89,2.5,0,0.0,20,0.1,0,0
tx-gen-000538,cust-0037,177.39,96.1,1.85,1,0.0,6,0.1,0,0
tx-gen-000539,cust-0032,236.79,129.95,1.82,0,0.0,23,0.1,0,0
tx-gen-000540,cust-0039,136.48,215.8,0.63,0,0.0,22,0.1,1,0
tx-gen-000541,cust-0013,125.86,234.88,0.54,1,0.0,0,0.1,0,0
tx-gen-000542,cust-0021,20.35,63.7,0.32,0,0.0,10,0.4,0,0
tx-gen-000543,cust-0008,11.17,192.55,0.06,0,0.0,5,0.1,1,0
tx-gen-000544,cust-0026,97.58,48.78,2.0,0,0.0,15,0.1,1,0
tx-gen-000545,cust-0047,229.33,136.82,1.68,0,0.0,4,0.1,0,0
tx-gen-000546,cust-0036,190.52499999999998,76.21,2.5,0,0.0,20,0.1,0,0
tx-gen-000547,cust-0012,262.775,105.11,2.5,0,0.0,19,0.1,0,0
tx-gen-000548,cust-0045,216.14,266.62,0.81,0,0.0,15,0.4,0,0
tx-gen-000549,cust-0040,314.82,214.85,1.47,1,0.0,11,0.1,0,0
tx-gen-000550,cust-0048,384.72499999999997,153.89,2.5,0,0.0,13,0.1,0,0
tx-gen-000551,cust-0006,73.1,38.58,1.89,0,0.0,4,0.1,0,0
tx-gen-000552,cust-0016,81.96,288.45,0.28,0,0.0,21,0.1,0,0
tx-gen-000553,cust-0004,127.38,212.71,0.6,1,0.0,4,0.1,0,0
tx-gen-000554,cust-0025,25.71,185.89,0.14,1,0.0,3,0.1,0,0
tx-gen-000555,cust-0037,240.25,96.1,2.5,0,0.0,12,0.1,0,0
tx-gen-000556,cust-0003,63.07,67.68,0.93,2,0.0,0,0.1,0,0
tx-gen-000557,cust-0011,23.24,89.52,0.26,0,0.0,15,0.1,0,0
tx-gen-000558,cust-0006,42.97,38.58,1.11,0,0.0,20,0.1,0,0
tx-gen-000559,cust-0042,238.13,247.36,0.96,0,0.0,12,0.1,0,0
tx-gen-000560,cust-0013,104.15,234.88,0.44,0,0.0,10,0.4,0,0
tx-gen-000561,cust-0016,34.77,288.45,0.12,0,0.0,18,0.4,0,0
tx-gen-000562,cust-0004,236.84,212.71,1.11,0,0.0,22,0.1,0,0
tx-gen-000563,cust-0039,158.53,215.8,0.73,0,0.0,19,0.1,0,0
tx-gen-000564,cust-0006,57.09,38.58,1.48,0,0.0,12,0.1,0,0
tx-gen-000565,cust-0043,75.11,102.29,0.73,0,0.0,10,0.4,0,0
tx-gen-000566,cust-0025,355.38,185.89,1.91,0,0.0,13,0.1,0,0
tx-gen-000567,cust-0015,84.31,105.03,0.8,0,0.0,8,0.1,0,0
tx-gen-000568,cust-0007,73.28,89.03,0.82,0,0.0,7,0.4,0,0
tx-gen-000569,cust-0015,219.8,105.03,2.09,0,0.0,5,0.4,0,0
tx-gen-000570,cust-0031,131.85,255.21,0.52,0,0.0,10,0.1,0,0
tx-gen-000571,cust-0046,974.96,87.41,11.15,4,7857.0,23,0.8,1,1
tx-gen-000572,cust-0012,15.12,105.11,0.14,1,0.0,5,0.1,0,0
tx-gen-000573,cust-0028,8.64,296.01,0.03,2,0.0,15,0.1,0,0
tx-gen-000574,cust-0039,303.64,215.8,1.41,0,0.0,2,0.1,0,0
tx-gen-000575,cust-0021,61.69,63.7,0.97,1,0.0,7,0.1,0,0
tx-gen-000576,cust-0045,324.65,266.62,1.22,0,0.0,13,0.1,0,0
tx-gen-000577,cust-0037,23.01,96.1,0.24,0,0.0,2,0.1,0,0
tx-gen-000578,cust-0019,28.3,193.01,0.15,0,0.0,7,0.1,0,0
tx-gen-000579,cust-0037,5.0,96.1,0.05,0,0.0,9,0.1,0,0
tx-gen-000580,cust-0039,93.16,215.8,0.43,0,0.0,13,0.1,0,0
tx-gen-000581,cust-0045,237.66,266.62,0.89,1,0.0,6,0.1,0,0
tx-gen-000582,cust-0020,113.06,227.03,0.5,2,0.0,17,0.1,0,0
tx-gen-000583,cust-0020,130.61,227.03,0.58,0,0.0,7,0.1,0,0
tx-gen-000584,cust-0042,580.07,247.36,2.35,1,0.0,4,0.1,0,0
tx-gen-000585,cust-0032,55.63,129.95,0.43,0,0.0,0,0.1,0,0
tx-gen-000586,cust-0020,163.81,227.03,0.72,0,0.0,17,0.1,0,0
tx-gen-000587,cust-0037,1051.24,96.1,10.94,4,1328.0,13,0.1,1,1
tx-gen-000588,cust-0024,411.91,269.07,1.53,1,0.0,22,0.1,0,0
tx-gen-000589,cust-0041,46.39,91.84,0.51,0,0.0,18,0.1,0,0
tx-gen-000590,cust-0012,102.28,105.11,0.97,0,0.0,4,0.4,0,0
tx-gen-000591,cust-0017,114.23,57.6,1.98,0,0.0,5,0.1,0,0
tx-gen-000592,cust-0037,240.25,96.1,2.5,0,0.0,12,0.1,0,0
tx-gen-000593,cust-0018,8.93,56.11,0.16,1,0.0,17,0.1,1,0
tx-gen-000594,cust-0044,2489.69,276.55,9.0,4,5504.0,1,0.1,1,1
tx-gen-000595,cust-0046,218.52499999999998,87.41,2.5,0,0.0,12,0.1,0,0
tx-gen-000596,cust-0023,172.05,253.94,0.68,0,0.0,20,0.1,0,0
tx-gen-000597,cust-0040,64.18,214.85,0.3,0,0.0,7,0.1,0,0
tx-gen-000598,cust-0024,165.37,269.07,0.61,0,0.0,1,0.4,0,0
tx-gen-000599,cust-0031,638.025,255.21,2.5,1,0.0,3,0.1,0,0
tx-gen-000600,cust-0046,59.31,87.41,0.68,0,0.0,7,0.1,0,0
tx-gen-000601,cust-0016,114.98,288.45,0.4,0,0.0,14,0.1,0,0
tx-gen-000602,cust-0047,1638.9,136.82,11.98,6,1078.0,6,0.8,1,1
tx-gen-000603,cust-0038,132.91,132.45,1.0,0,0.0,1,0.1,0,0
tx-gen-000604,cust-0044,75.95,276.55,0.27,0,0.0,7,0.1,0,0
tx-gen-000605,cust-0043,8.07,102.29,0.08,0,0.0,11,0.1,0,0
tx-gen-000606,cust-0017,7.95,57.6,0.14,1,0.0,21,0.1,0,0
tx-gen-000607,cust-0042,33.89,247.36,0.14,0,0.0,8,0.1,0,0
tx-gen-000608,cust-0022,8.45,51.28,0.16,0,0.0,7,0.1,0,0
tx-gen-000609,cust-0004,31.79,212.71,0.15,1,0.0,2,0.4,0,0
tx-gen-000610,cust-0013,240.54,234.88,1.02,0,0.0,17,0.4,0,0
tx-gen-000611,cust-0010,44.04,219.36,0.2,0,0.0,5,0.1,0,0
tx-gen-000612,cust-0030,44.56,105.05,0.42,0,0.0,9,0.1,0,0
tx-gen-000613,cust-0012,238.7,105.11,2.27,0,0.0,6,0.1,0,0
tx-gen-000614,cust-0050,116.64,181.57,0.64,0,0.0,10,0.1,0,0
tx-gen-000615,cust-0009,92.17,83.69,1.1,0,0.0,15,0.1,1,0
tx-gen-000616,cust-0025,965.7,185.89,5.2,5,9200.0,14,0.1,1,1
tx-gen-000617,cust-0013,2073.25,234.88,8.83,8,5613.0,9,0.4,0,1
tx-gen-000618,cust-0009,15.83,83.69,0.19,0,0.0,19,0.4,0,0
tx-gen-000619,cust-0003,14.45,67.68,0.21,0,0.0,11,0.1,0,0
tx-gen-000620,cust-0022,5.0,51.28,0.1,2,0.0,4,0.1,0,0
tx-gen-000621,cust-0049,12.53,67.7,0.19,0,0.0,17,0.1,0,0
tx-gen-000622,cust-0009,27.33,83.69,0.33,0,0.0,23,0.4,0,0
tx-gen-000623,cust-0046,17.03,87.41,0.19,1,0.0,9,0.1,0,0
tx-gen-000624,cust-0035,5.0,49.28,0.1,0,0.0,1,0.1,0,0
tx-gen-000625,cust-0002,13.4,104.26,0.13,0,0.0,12,0.1,0,0
tx-gen-000626,cust-0017,35.58,57.6,0.62,0,0.0,22,0.1,0,0
tx-gen-000627,cust-0020,52.46,227.03,0.23,0,0.0,4,0.4,0,0
tx-gen-000628,cust-0009,37.91,83.69,0.45,0,0.0,13,0.4,0,0
tx-gen-000629,cust-0008,134.79,192.55,0.7,0,0.0,7,0.1,0,0
tx-gen-000630,cust-0034,331.69,282.9,1.17,0,0.0,13,0.1,0,0
tx-gen-000631,cust-0032,5.21,129.95,0.04,0,0.0,18,0.1,0,0
tx-gen-000632,cust-0006,61.98,38.58,1.61,0,0.0,6,0.1,0,0
tx-gen-000633,cust-0033,208.54,210.95,0.99,0,0.0,5,0.1,0,0
tx-gen-000634,cust-0019,16.46,193.01,0.09,1,0.0,13,0.1,0,0
tx-gen-000635,cust-0019,399.17,193.01,2.07,0,0.0,11,0.1,0,0
tx-gen-000636,cust-0049,169.25,67.7,2.5,0,0.0,21,0.1,0,0
tx-gen-000637,cust-0023,16.0,253.94,0.06,1,0.0,14,0.1,0,0
tx-gen-000638,cust-0022,16.62,51.28,0.32,2,0.0,11,0.1,0,0
tx-gen-000639,cust-0025,305.03,185.89,1.64,0,0.0,12,0.1,0,0
tx-gen-000640,cust-0008,265.6,192.55,1.38,0,0.0,8,0.1,1,0
tx-gen-000641,cust-0031,52.06,255.21,0.2,0,0.0,21,0.1,0,0
tx-gen-000642,cust-0040,1634.19,214.85,7.61,6,1537.0,21,0.1,1,1
tx-gen-000643,cust-0017,13.53,57.6,0.23,0,0.0,3,0.4,0,0
